,net_load,DA_load,actual_load,DA_solar,DA_wind,actual_solar,actual_wind
2025-01-21 21:00:00+00:00,62282.59,68700.0,69533.06,0.0,8035.61,0.0,7250.47
2025-01-21 22:00:00+00:00,62296.76,71300.0,69415.31,0.0,7866.44,0.0,7118.55
2025-01-21 23:00:00+00:00,60490.23,69457.0,67839.3,0.0,8818.86,0.0,7349.070000000001
2025-01-22 00:00:00+00:00,57631.36,65461.0,64675.91,0.0,8316.130000000001,0.0,7044.55
2025-01-22 01:00:00+00:00,56729.93,65672.0,63841.36,0.0,8091.16,0.0,7111.43
2025-01-22 02:00:00+00:00,53849.57,63313.0,61272.74,0.0,7863.36,0.0,7423.17
2025-01-22 03:00:00+00:00,52620.57000000001,61582.0,59697.98,0.0,7634.84,0.0,7077.41
2025-01-22 04:00:00+00:00,54033.86,62457.0,60719.48,0.0,7265.02,0.0,6685.62
2025-01-22 05:00:00+00:00,58351.16,65709.0,64398.23,0.0,6895.44,0.0,6047.07
2025-01-22 06:00:00+00:00,63560.91,71481.0,68980.45,0.0,6524.38,0.0,5419.54
2025-01-22 07:00:00+00:00,66688.12,76433.0,72569.2,0.01,6321.33,328.67,5552.41
2025-01-22 08:00:00+00:00,66946.29,78112.0,73751.84,458.35,6117.96,916.32,5889.23
2025-01-22 09:00:00+00:00,65439.31,78519.0,73904.73,1384.55,5914.62,2847.61,5617.81
2025-01-22 10:00:00+00:00,64514.92,78235.0,73944.53,2437.16,5690.43,4259.25,5170.360000000001
2025-01-22 11:00:00+00:00,64941.01,78897.0,73851.66,3086.22,5466.07,4254.44,4656.21
2025-01-22 12:00:00+00:00,64482.69000000001,79375.0,73036.58,3229.46,5243.34,4423.82,4130.07
2025-01-22 13:00:00+00:00,63407.03999999999,75962.0,70742.23,2913.74,5137.77,3588.64,3746.55
2025-01-22 14:00:00+00:00,62618.09,73320.0,68864.87,2131.96,5033.28,2497.5,3749.28
2025-01-22 15:00:00+00:00,61701.920000000006,71656.0,67128.33,988.45,4928.96,1262.81,4163.6
2025-01-22 16:00:00+00:00,61654.850000000006,71776.0,66899.39,154.16,5279.63,451.68,4792.86
2025-01-22 17:00:00+00:00,64250.02,75158.0,70235.03,0.0,5631.98,286.03,5698.9800000000005
2025-01-22 18:00:00+00:00,65201.24000000001,77508.0,72300.38,0.0,5986.0,286.51,6812.63
2025-01-22 19:00:00+00:00,60918.53,73924.0,68962.73,0.0,6422.81,0.0,8044.2
2025-01-22 20:00:00+00:00,55930.61,69490.0,64683.11,0.0,6859.93,0.0,8752.5
2025-01-22 21:00:00+00:00,54368.91,66301.0,63462.61,0.0,7297.46,0.0,9093.7
2025-01-22 22:00:00+00:00,54608.240000000005,68515.0,63716.15,0.0,7112.92,0.0,9107.91
2025-01-22 23:00:00+00:00,53855.41,63600.0,62766.58,0.0,7437.86,0.0,8911.17
2025-01-23 00:00:00+00:00,52293.88,60100.0,59620.82,0.0,6956.36,0.0,7326.94
2025-01-23 01:00:00+00:00,51824.61,60300.0,58676.51,0.0,6802.57,0.0,6851.900000000001
2025-01-23 02:00:00+00:00,50027.26,57900.0,56612.16,0.0,6645.8,0.0,6584.9
2025-01-23 03:00:00+00:00,48786.68,56500.0,55114.92,0.0,6487.92,0.0,6328.24
2025-01-23 04:00:00+00:00,50137.21,57300.0,56399.63,0.0,6375.57,0.0,6262.42
2025-01-23 05:00:00+00:00,54942.26,61700.0,60706.19,0.0,6264.45,0.0,5763.929999999999
2025-01-23 06:00:00+00:00,61209.060000000005,67600.0,66606.13,0.0,6152.35,0.0,5397.07
2025-01-23 07:00:00+00:00,64257.47,71600.0,70239.05,0.06,6829.46,329.47,5652.110000000001
2025-01-23 08:00:00+00:00,64013.20000000001,73100.0,71028.46,628.25,7506.81,836.51,6178.75
2025-01-23 09:00:00+00:00,61170.21,74000.0,70788.05,2463.09,8184.32,2765.16,6852.68
2025-01-23 10:00:00+00:00,57022.99,73800.0,69861.79,4446.36,9620.73,4828.13,8010.67
2025-01-23 11:00:00+00:00,54267.08,74300.0,69384.62,5724.46,11057.23,6114.24,9003.3
2025-01-23 12:00:00+00:00,50950.380000000005,74400.0,67926.71,5871.48,12494.05,6214.93,10761.4
2025-01-23 13:00:00+00:00,47146.88,70900.0,66332.73,5640.85,13387.81,6399.58,12786.27
2025-01-23 14:00:00+00:00,45637.2,68500.0,64567.03,4449.95,14281.24,5548.81,13381.02
2025-01-23 15:00:00+00:00,46949.18000000001,66500.0,63550.55,2183.34,15175.7,3189.27,13412.1
2025-01-23 16:00:00+00:00,49715.15,66700.0,64133.0,312.73,15108.7,770.96,13646.89
2025-01-23 17:00:00+00:00,54960.87,71200.0,69072.95,0.0,15045.01,306.35,13805.73
2025-01-23 18:00:00+00:00,56782.27,74300.0,72126.45,0.0,14983.12,292.42,15051.76
2025-01-23 19:00:00+00:00,53616.36000000001,71500.0,69365.99,0.0,14693.31,0.0,15749.63
2025-01-23 20:00:00+00:00,49864.41,68400.0,65746.16,0.0,14403.73,0.0,15881.75
2025-01-23 21:00:00+00:00,48282.78,65700.0,64346.81,0.0,14115.0,0.0,16064.03
2025-01-23 22:00:00+00:00,48539.27,67900.0,64615.34,0.0,13412.13,0.0,16076.07
2025-01-23 23:00:00+00:00,47874.51,63400.0,63595.55,0.0,13447.44,0.0,15721.04
2025-01-24 00:00:00+00:00,45301.76,59500.0,60370.38,0.0,12873.07,0.0,15068.62
2025-01-24 01:00:00+00:00,44857.44,59700.0,59731.94,0.0,13372.36,0.0,14874.5
2025-01-24 02:00:00+00:00,42325.88,57000.0,57750.82,0.0,13866.0,0.0,15424.94
2025-01-24 03:00:00+00:00,40799.0,55200.0,56795.41,0.0,14359.55,0.0,15996.41
2025-01-24 04:00:00+00:00,41883.13,56500.0,58044.57,0.0,15049.83,0.0,16161.44
2025-01-24 05:00:00+00:00,45740.3,59800.0,62147.46,0.0,15740.51,0.0,16407.16
2025-01-24 06:00:00+00:00,50328.4,66300.0,67329.54,0.0,16430.559999999998,0.0,17001.14
2025-01-24 07:00:00+00:00,53026.54,70800.0,70806.88,0.32,16949.55,358.3,17422.04
2025-01-24 08:00:00+00:00,52584.95999999999,71800.0,71336.94,873.09,17461.83,1026.82,17725.16
2025-01-24 09:00:00+00:00,50541.27,71200.0,70947.32,2841.67,17973.51,2916.72,17489.329999999998
2025-01-24 10:00:00+00:00,48484.69,70600.0,70493.62,4699.66,17864.57,4487.53,17521.4
2025-01-24 11:00:00+00:00,47419.02,70500.0,70267.17,5570.26,17754.72,5682.06,17166.09
2025-01-24 12:00:00+00:00,46922.36,71100.0,69295.28,5846.99,17644.81,6067.88,16305.04
2025-01-24 13:00:00+00:00,46084.47,67400.0,67056.99,5000.26,16542.4,5400.69,15571.83
2025-01-24 14:00:00+00:00,46625.79000000001,64500.0,64629.48,3478.25,15439.68,3431.06,14572.63
2025-01-24 15:00:00+00:00,47317.78,63200.0,62778.69,1622.94,14336.92,1805.37,13655.54
2025-01-24 16:00:00+00:00,49208.81,62800.0,62548.06,246.33,13119.28,509.67,12829.58
2025-01-24 17:00:00+00:00,54035.06999999999,66000.0,66030.51,0.0,11903.88,296.89,11698.55
2025-01-24 18:00:00+00:00,55834.36,68400.0,67479.1,0.0,10691.23,297.74,11347.0
2025-01-24 19:00:00+00:00,53614.42,65900.0,64999.02,0.0,10151.0,0.0,11384.6
2025-01-24 20:00:00+00:00,50001.81,62500.0,61328.0,0.0,9612.33,0.0,11326.19
2025-01-24 21:00:00+00:00,48901.5,60500.0,60092.08,0.0,9076.32,0.0,11190.58
2025-01-24 22:00:00+00:00,49171.09,63300.0,60399.42,0.0,8691.51,0.0,11228.33
2025-01-24 23:00:00+00:00,47116.65,61346.0,58968.92,0.0,11560.81,0.0,11852.27
2025-01-25 00:00:00+00:00,42763.54,57136.0,55120.72,0.0,11900.77,0.0,12357.18
2025-01-25 01:00:00+00:00,40399.52,56527.0,53748.19,0.0,12035.75,0.0,13348.67
2025-01-25 02:00:00+00:00,37050.55,53221.0,50733.04,0.0,12172.94,0.0,13682.49
2025-01-25 03:00:00+00:00,35839.15,51016.0,48895.72,0.0,12308.25,0.0,13056.57
2025-01-25 04:00:00+00:00,36540.490000000005,50453.0,48771.73,0.0,12085.17,0.0,12231.24
2025-01-25 05:00:00+00:00,38966.78999999999,51464.0,50090.27,0.0,11865.25,0.0,11123.48
2025-01-25 06:00:00+00:00,41501.73,53265.0,51796.47,0.0,11645.85,0.0,10294.74
2025-01-25 07:00:00+00:00,44076.31,55317.0,54007.2,0.42,10789.44,317.44,9613.45
2025-01-25 08:00:00+00:00,46738.2,58049.0,56407.88,678.39,9938.27,787.66,8882.02
2025-01-25 09:00:00+00:00,47837.73,60755.0,58039.44,2200.58,9089.71,2103.04,8098.67
2025-01-25 10:00:00+00:00,48826.71,61903.0,58919.09,3587.3,7885.13,3134.42,6957.96
2025-01-25 11:00:00+00:00,51132.59,63923.0,60397.48,4313.01,6683.4,3650.67,5614.22
2025-01-25 12:00:00+00:00,52021.71,65642.0,60844.34,4274.76,5493.09,3840.5,4982.13
2025-01-25 13:00:00+00:00,50704.76,61564.0,58267.36,3790.01,4613.35,3320.09,4242.51
2025-01-25 14:00:00+00:00,49849.27,59444.0,56735.0,2714.21,3739.76,2478.05,4407.68
2025-01-25 15:00:00+00:00,48994.25,57638.0,55415.55,1298.19,2877.0,1541.87,4879.43
2025-01-25 16:00:00+00:00,48835.280000000006,58207.0,55384.91,230.36,2951.85,518.02,6031.610000000001
2025-01-25 17:00:00+00:00,51765.97,62015.0,58951.43,0.0,3045.9,286.69,6898.77
2025-01-25 18:00:00+00:00,53111.53,65072.0,61383.58,0.0,3159.77,287.68,7984.37
2025-01-25 19:00:00+00:00,51479.96,63215.0,59670.75,0.0,3552.37,0.0,8190.79
2025-01-25 20:00:00+00:00,48463.05,60256.0,56859.72,0.0,3948.68,0.0,8396.67
2025-01-25 21:00:00+00:00,47387.64,58746.0,56441.31,0.0,4350.37,0.0,9053.67
2025-01-25 22:00:00+00:00,48990.86,61631.0,58140.09,0.0,4491.75,0.0,9149.23
2025-01-25 23:00:00+00:00,48135.51,58500.0,57921.86,0.0,6690.86,0.0,9786.35
2025-01-26 00:00:00+00:00,44983.79,55200.0,55526.75,0.0,6772.18,0.0,10542.96
2025-01-26 01:00:00+00:00,44532.030000000006,54700.0,54577.98,0.0,6857.96,0.0,10045.95
2025-01-26 02:00:00+00:00,42130.46,52100.0,52077.25,0.0,6945.95,0.0,9946.79
2025-01-26 03:00:00+00:00,40503.32,50200.0,50778.75,0.0,7036.22,0.0,10275.43
2025-01-26 04:00:00+00:00,40630.8,49600.0,50597.12,0.0,7273.21,0.0,9966.32
2025-01-26 05:00:00+00:00,42133.03,50300.0,51798.79,0.0,7509.82,0.0,9665.76
2025-01-26 06:00:00+00:00,43195.600000000006,51700.0,52962.83,0.0,7748.63,0.0,9767.23
2025-01-26 07:00:00+00:00,43527.21,53300.0,54812.04,1.37,8897.6,354.43,10930.4
2025-01-26 08:00:00+00:00,43869.48,56100.0,57127.55,1078.99,10044.46,1304.19,11953.88
2025-01-26 09:00:00+00:00,42888.13,59200.0,59881.27,3634.02,11189.34,3290.29,13702.85
2025-01-26 10:00:00+00:00,41650.09,60800.0,61508.73,5773.19,13068.3,4816.64,15042.0
2025-01-26 11:00:00+00:00,43144.22,62700.0,64328.93,6418.44,14947.63,5300.93,15883.78
2025-01-26 12:00:00+00:00,42833.15,63500.0,63519.38,6116.18,16824.83,4586.96,16099.27
2025-01-26 13:00:00+00:00,40737.06,58000.0,60128.98,5241.39,17386.04,3916.05,15475.87
2025-01-26 14:00:00+00:00,38658.24,55600.0,57971.63,3338.6,17944.23,2723.99,16589.4
2025-01-26 15:00:00+00:00,37521.21,54100.0,56755.57,1406.49,18499.36,1334.06,17900.300000000003
2025-01-26 16:00:00+00:00,38320.600000000006,54600.0,57354.26,211.49,18547.31,447.01,18586.65
2025-01-26 17:00:00+00:00,41845.83,59600.0,61042.59,0.0,18595.09,289.42,18907.34
2025-01-26 18:00:00+00:00,44482.8,63700.0,64149.98,0.0,18642.69,292.19,19374.99
2025-01-26 19:00:00+00:00,42789.0,62400.0,62321.79,0.0,18538.85,0.0,19532.79
2025-01-26 20:00:00+00:00,40340.13,59900.0,59790.06,0.0,18432.59,0.0,19449.93
2025-01-26 21:00:00+00:00,39132.03999999999,57900.0,58457.17,0.0,18326.27,0.0,19325.13
2025-01-26 22:00:00+00:00,39992.94,60300.0,59032.26,0.0,19040.05,0.0,19039.32
2025-01-26 23:00:00+00:00,38844.92,58400.0,57655.63,0.0,20354.52,0.0,18810.71
2025-01-27 00:00:00+00:00,35235.68000000001,54600.0,54391.41,0.0,20732.61,0.0,19155.73
2025-01-27 01:00:00+00:00,34306.5,54400.0,53267.5,0.0,20660.46,0.0,18961.0
2025-01-27 02:00:00+00:00,32193.75,51300.0,50814.78,0.0,20580.87,0.0,18621.03
2025-01-27 03:00:00+00:00,30914.26,49300.0,49396.6,0.0,20492.64,0.0,18482.34
2025-01-27 04:00:00+00:00,32391.92000000001,50000.0,50880.73,0.0,19793.39,0.0,18488.81
2025-01-27 05:00:00+00:00,37055.86,54200.0,54880.32,0.0,19085.74,0.0,17824.460000000003
2025-01-27 06:00:00+00:00,43177.68,60900.0,60212.29,0.0,18375.84,0.0,17034.61
2025-01-27 07:00:00+00:00,46270.53,66000.0,63660.7,0.89,18377.12,349.02,17041.15
2025-01-27 08:00:00+00:00,46930.27,67700.0,65134.69,499.72,18377.55,792.27,17412.149999999998
2025-01-27 09:00:00+00:00,46512.94,68500.0,65952.84,1677.69,18380.34,2153.13,17286.77
2025-01-27 10:00:00+00:00,44988.11000000001,68200.0,65725.55,2860.76,18648.03,3387.02,17350.42
2025-01-27 11:00:00+00:00,44977.25,69200.0,66779.62,3717.6,18918.27,4197.64,17604.73
2025-01-27 12:00:00+00:00,43406.23,69700.0,65363.01,3984.02,19188.25,4452.65,17504.13
2025-01-27 13:00:00+00:00,41326.100000000006,66300.0,63061.15,3699.34,18791.58,4652.79,17082.26
2025-01-27 14:00:00+00:00,40795.380000000005,64100.0,61082.43,2799.72,18394.93,3397.74,16889.309999999998
2025-01-27 15:00:00+00:00,41387.55,63200.0,59920.32,1355.55,18004.23,1932.82,16599.95
2025-01-27 16:00:00+00:00,42852.84,63100.0,60470.53,267.54,17800.42,568.22,17049.47
2025-01-27 17:00:00+00:00,46692.20999999999,66100.0,64258.5,0.0,17603.07,293.62,17272.670000000002
2025-01-27 18:00:00+00:00,50027.81999999999,70000.0,67789.05,0.0,17409.370000000003,301.6,17459.63
2025-01-27 19:00:00+00:00,47398.89,67200.0,64710.29,0.0,17610.510000000002,0.0,17311.399999999998
2025-01-27 20:00:00+00:00,43939.49,63000.0,61042.02,0.0,17813.37,0.0,17102.53
2025-01-27 21:00:00+00:00,42659.86,60700.0,59685.83,0.0,18015.98,0.0,17025.97
2025-01-27 22:00:00+00:00,42816.4,63300.0,60342.9,0.0,18015.32,0.0,17526.5
2025-01-27 23:00:00+00:00,41527.15,60200.0,58953.15,0.0,17752.48,0.0,17426.0
2025-01-28 00:00:00+00:00,37973.380000000005,56300.0,55776.5,0.0,17802.4,0.0,17803.12
2025-01-28 01:00:00+00:00,37589.97,56200.0,55142.31,0.0,18037.43,0.0,17552.34
2025-01-28 02:00:00+00:00,36074.21000000001,53400.0,53029.3,0.0,18260.18,0.0,16955.09
2025-01-28 03:00:00+00:00,34644.75,51800.0,51804.25,0.0,18479.3,0.0,17159.5
2025-01-28 04:00:00+00:00,35684.64,53100.0,53284.43,0.0,18652.73,0.0,17599.79
2025-01-28 05:00:00+00:00,39903.1,57000.0,57640.86,0.0,18826.14,0.0,17737.760000000002
2025-01-28 06:00:00+00:00,45805.38,63300.0,63892.52,0.0,18996.52,0.0,18087.14
2025-01-28 07:00:00+00:00,48827.22,67400.0,67286.78,3.79,19198.11,355.28,18104.28
2025-01-28 08:00:00+00:00,48666.780000000006,68200.0,67858.55,908.22,19397.32,1216.95,17974.82
2025-01-28 09:00:00+00:00,46992.810000000005,68500.0,68015.66,2767.4,19596.31,3344.63,17678.22
2025-01-28 10:00:00+00:00,44758.56,68400.0,67494.86,4225.57,19751.89,5018.05,17718.25
2025-01-28 11:00:00+00:00,44159.990000000005,68500.0,67843.19,4913.25,19906.37,5574.84,18108.36
2025-01-28 12:00:00+00:00,44072.72,68600.0,67617.44,4637.46,20060.84,5110.43,18434.29
2025-01-28 13:00:00+00:00,42913.92,65500.0,65479.21,4088.13,20068.85,4111.11,18454.18
2025-01-28 14:00:00+00:00,42354.43000000001,64000.0,63674.22,2783.9,20076.08,2712.17,18607.62
2025-01-28 15:00:00+00:00,42107.62,62900.0,62349.1,1286.41,20082.85,1447.2,18794.28
2025-01-28 16:00:00+00:00,43382.23,62900.0,62620.89,246.86,19945.88,481.38,18757.28
2025-01-28 17:00:00+00:00,47554.110000000015,65700.0,66423.35,0.0,19813.35,297.29,18571.95
2025-01-28 18:00:00+00:00,50423.54,69300.0,69605.13,0.0,19683.74,298.52,18883.07
2025-01-28 19:00:00+00:00,47319.08,66200.0,66491.01,0.0,19349.78,0.0,19171.93
2025-01-28 20:00:00+00:00,43534.84,62000.0,62848.15,0.0,19016.14,0.0,19313.31
2025-01-28 21:00:00+00:00,42449.62,58700.0,61376.14,0.0,18683.26,0.0,18926.52
2025-01-28 22:00:00+00:00,43481.55,61800.0,62045.53,0.0,18296.26,0.0,18563.98
2025-01-28 23:00:00+00:00,42443.73,59700.0,60668.5,0.0,18520.66,0.0,18224.77
2025-01-29 00:00:00+00:00,39683.15,56000.0,57330.69,0.0,17977.52,0.0,17647.54
2025-01-29 01:00:00+00:00,39296.4,56100.0,56310.43,0.0,17128.59,0.0,17014.03
2025-01-29 02:00:00+00:00,38443.8,53900.0,54330.98,0.0,16268.84,0.0,15887.18
2025-01-29 03:00:00+00:00,38665.36,52100.0,53091.39,0.0,15408.42,0.0,14426.03
2025-01-29 04:00:00+00:00,40773.62,53200.0,54353.29,0.0,14661.02,0.0,13579.67
2025-01-29 05:00:00+00:00,46018.16,57000.0,58504.96,0.0,13916.95,0.0,12486.8
2025-01-29 06:00:00+00:00,50568.91,62600.0,63586.23,0.0,13171.54,0.0,13017.32
2025-01-29 07:00:00+00:00,53972.72,66400.0,67331.3,6.33,13046.59,380.45,12978.13
2025-01-29 08:00:00+00:00,54384.78999999999,68100.0,68105.9,1072.84,12922.44,1496.81,12224.3
2025-01-29 09:00:00+00:00,52382.71000000001,69000.0,67715.07,3071.1,12812.08,4058.31,11274.05
2025-01-29 10:00:00+00:00,49996.03,68300.0,67781.03,4584.74,13032.71,5988.63,11796.37
2025-01-29 11:00:00+00:00,50396.280000000006,69000.0,68589.07,5138.44,13270.18,6692.1,11500.69
2025-01-29 12:00:00+00:00,50644.01999999999,69400.0,67756.04,5018.57,13509.81,6386.93,10725.09
2025-01-29 13:00:00+00:00,49263.64000000001,65900.0,65630.46,4405.12,13127.7,5236.92,11129.9
2025-01-29 14:00:00+00:00,49116.42,64200.0,63951.95,3021.34,12746.67,4258.65,10576.88
2025-01-29 15:00:00+00:00,50663.9,62500.0,62636.45,1466.73,12366.01,2081.83,9890.72
2025-01-29 16:00:00+00:00,53068.420000000006,62600.0,62628.05,281.15,11356.04,541.34,9018.29
2025-01-29 17:00:00+00:00,58280.42,66100.0,66650.82,0.0,10350.86,284.49,8085.910000000001
2025-01-29 18:00:00+00:00,62157.51,69800.0,69998.45,0.0,9347.58,281.01,7559.93
2025-01-29 19:00:00+00:00,58933.09,66800.0,66481.3,0.0,9430.47,0.0,7548.21
2025-01-29 20:00:00+00:00,55410.97,62600.0,62715.34,0.0,9513.25,0.0,7304.37
2025-01-29 21:00:00+00:00,54472.73,61100.0,61136.72,0.0,9598.31,0.0,6663.99
2025-01-29 22:00:00+00:00,55535.07,63100.0,61616.31,0.0,8864.32,0.0,6081.24
2025-01-29 23:00:00+00:00,54088.62,61000.0,60304.49,0.0,6257.26,0.0,6215.87
2025-01-30 00:00:00+00:00,50897.82,57400.0,57077.7,0.0,5950.31,0.0,6179.88
2025-01-30 01:00:00+00:00,49879.18,57400.0,56125.54,0.0,5935.86,0.0,6246.360000000001
2025-01-30 02:00:00+00:00,47958.29,55100.0,54102.16,0.0,5922.38,0.0,6143.87
2025-01-30 03:00:00+00:00,46774.49,53600.0,52862.29,0.0,5912.42,0.0,6087.8
2025-01-30 04:00:00+00:00,48522.7,54100.0,54328.32,0.0,5846.25,0.0,5805.62
2025-01-30 05:00:00+00:00,52441.560000000005,57300.0,58285.69,0.0,5782.61,0.0,5844.13
2025-01-30 06:00:00+00:00,58232.85,64100.0,63947.31,0.0,5721.84,0.0,5714.46
2025-01-30 07:00:00+00:00,60937.17,68000.0,67099.66,3.72,5712.79,345.82,5816.67
2025-01-30 08:00:00+00:00,60970.68,68900.0,68170.49,689.15,5705.71,995.41,6204.4
2025-01-30 09:00:00+00:00,58894.44,68800.0,67978.69,2258.52,5700.06,3099.05,5985.200000000001
2025-01-30 10:00:00+00:00,56408.06999999999,68100.0,67617.04,3659.26,5709.51,4956.15,6252.82
2025-01-30 11:00:00+00:00,55901.45,68600.0,68343.73,4403.85,5721.12,6066.71,6375.57
2025-01-30 12:00:00+00:00,54787.59,69300.0,67628.13,4535.02,5734.69,6461.29,6379.25
2025-01-30 13:00:00+00:00,53747.05,66700.0,66113.11,4471.76,5701.95,6254.62,6111.44
2025-01-30 14:00:00+00:00,53606.19,64900.0,64077.79,3320.34,5672.51,4596.42,5875.18
2025-01-30 15:00:00+00:00,54374.16,63900.0,62544.79,1794.24,5644.3,2400.09,5770.54
2025-01-30 16:00:00+00:00,56153.56,63700.0,62637.13,387.88,5425.55,717.88,5765.69
2025-01-30 17:00:00+00:00,60803.93,67300.0,66731.74,0.0,5208.61,271.6,5656.21
2025-01-30 18:00:00+00:00,64188.52999999999,71000.0,70123.45,0.0,4993.13,277.07,5657.85
2025-01-30 19:00:00+00:00,62042.52,68300.0,67348.32,0.0,4834.22,0.0,5305.8
2025-01-30 20:00:00+00:00,59139.01,64300.0,63722.55,0.0,4675.07,0.0,4583.54
2025-01-30 21:00:00+00:00,58698.45,61800.0,62651.78,0.0,4517.67,0.0,3953.33
2025-01-30 22:00:00+00:00,60110.240000000005,65200.0,63346.3,0.0,4023.12,0.0,3236.06
2025-01-30 23:00:00+00:00,59708.21000000001,61500.0,62558.16,0.0,3747.02,0.0,2849.95
2025-01-31 00:00:00+00:00,57277.59,58400.0,59754.26,0.0,3317.24,0.0,2476.67
2025-01-31 01:00:00+00:00,57036.03,58500.0,59403.74,0.0,3237.45,0.0,2367.71
2025-01-31 02:00:00+00:00,54944.43,56400.0,57347.14,0.0,3160.08,0.0,2402.71
2025-01-31 03:00:00+00:00,54121.27,55500.0,56672.94,0.0,3083.47,0.0,2551.67
2025-01-31 04:00:00+00:00,55313.53,56900.0,58286.36,0.0,3573.46,0.0,2972.83
2025-01-31 05:00:00+00:00,59271.310000000005,60900.0,62335.05,0.0,4065.06,0.0,3063.74
2025-01-31 06:00:00+00:00,64067.27,66900.0,68062.56,0.0,4556.62,0.0,3995.29
2025-01-31 07:00:00+00:00,66975.16,70900.0,71678.48,6.67,5108.52,343.01,4360.31
2025-01-31 08:00:00+00:00,66852.97,71700.0,72612.63,1006.98,5662.8,1254.69,4504.97
2025-01-31 09:00:00+00:00,65165.07000000001,71300.0,72140.77,3122.47,6217.61,2046.53,4929.17
2025-01-31 10:00:00+00:00,64653.7,70900.0,71629.4,5115.86,6243.42,2046.53,4929.17
2025-01-31 11:00:00+00:00,64142.32,71500.0,71118.03,6121.26,6268.75,2046.53,4929.18
2025-01-31 12:00:00+00:00,57201.19,71700.0,69892.16,6302.57,6294.19,7723.32,4967.650000000001
2025-01-31 13:00:00+00:00,55028.14,67900.0,67514.36,5847.61,6063.36,7165.76,5320.46
2025-01-31 14:00:00+00:00,54980.86,65400.0,65902.17,4439.92,5832.72,5754.78,5166.53
2025-01-31 15:00:00+00:00,56097.17,63900.0,64387.97,2373.77,5602.37,3324.21,4966.59
2025-01-31 16:00:00+00:00,59082.05,64000.0,64792.26,497.17,5053.07,1044.06,4666.15
2025-01-31 17:00:00+00:00,62938.32,68000.0,68224.86,0.0,4504.969999999999,282.56,5003.9800000000005
2025-01-31 18:00:00+00:00,64957.87000000001,71100.0,70750.91,0.0,3957.99,273.12,5519.92
2025-01-31 19:00:00+00:00,63613.58,69100.0,68463.48,0.0,3818.23,0.0,4849.900000000001
2025-01-31 20:00:00+00:00,61040.9,65600.0,65271.21,0.0,3680.53,0.0,4230.31
2025-01-31 21:00:00+00:00,60133.51,63500.0,64091.24,0.0,3541.76,0.0,3957.73
2025-01-31 22:00:00+00:00,61389.740000000005,66200.0,65280.26,0.0,3634.79,0.0,3890.52
2025-01-31 23:00:00+00:00,60231.87,63900.0,63937.97,0.0,4530.55,0.0,3706.1
2025-02-01 00:00:00+00:00,57025.54,60200.0,60649.43,0.0,4685.43,0.0,3623.89
2025-02-01 01:00:00+00:00,55716.66,59800.0,59341.3,0.0,4336.82,0.0,3624.64
2025-02-01 02:00:00+00:00,53034.28,57600.0,56837.2,0.0,3986.87,0.0,3802.92
2025-02-01 03:00:00+00:00,51946.26,56200.0,55557.65,0.0,3636.08,0.0,3611.39
2025-02-01 04:00:00+00:00,52537.21,55500.0,55724.32,0.0,3431.04,0.0,3187.11
2025-02-01 05:00:00+00:00,53991.34,57500.0,57319.38,0.0,3226.69,0.0,3328.04
2025-02-01 06:00:00+00:00,56277.09,59700.0,59500.76,0.0,3021.89,0.0,3223.67
2025-02-01 07:00:00+00:00,58267.99,61800.0,61807.27,8.13,2840.85,356.09,3183.19
2025-02-01 08:00:00+00:00,60371.24,64200.0,64781.7,1099.28,2659.75,1493.07,2917.39
2025-02-01 09:00:00+00:00,59589.62000000001,66700.0,66891.27,3582.7,2478.73,4730.09,2571.56
2025-02-01 10:00:00+00:00,57532.18,67100.0,67350.17,5787.76,2177.48,7728.57,2089.42
2025-02-01 11:00:00+00:00,56680.29999999999,68700.0,67762.93,7473.74,1875.94,9164.16,1918.47
2025-02-01 12:00:00+00:00,55218.45,68900.0,66613.24,7581.45,1575.74,9679.97,1714.82
2025-02-01 13:00:00+00:00,52390.74,64500.0,62565.35,7065.75,1513.19,8763.76,1410.85
2025-02-01 14:00:00+00:00,51289.15,61900.0,59841.59,5507.76,1451.18,6991.41,1561.03
2025-02-01 15:00:00+00:00,52302.62,59500.0,58189.65,2989.51,1389.43,4237.55,1649.48
2025-02-01 16:00:00+00:00,55527.91,59300.0,58499.91,618.39,1751.86,1172.54,1799.46
2025-02-01 17:00:00+00:00,60535.98,62700.0,63070.96,0.0,2115.57,278.75,2256.23
2025-02-01 18:00:00+00:00,63457.79,66500.0,66609.11,0.0,2481.28,0.0,3151.32
2025-02-01 19:00:00+00:00,61479.61,65300.0,65217.2,0.0,2910.77,0.0,3737.59
2025-02-01 20:00:00+00:00,59080.12,62900.0,63108.06,0.0,3340.82,0.0,4027.94
2025-02-01 21:00:00+00:00,58731.39,60900.0,62859.43,0.0,3771.26,0.0,4128.04
2025-02-01 22:00:00+00:00,60377.740000000005,65200.0,64524.44,0.0,3928.89,0.0,4146.7
2025-02-01 23:00:00+00:00,60394.72,63700.0,64222.32,0.0,4123.81,0.0,3827.6
2025-02-02 00:00:00+00:00,57977.01,60600.0,61546.0,0.0,4009.06,0.0,3568.99
2025-02-02 01:00:00+00:00,57787.54,60900.0,60881.04,0.0,3913.42,0.0,3093.5
2025-02-02 02:00:00+00:00,55811.11,58100.0,58684.74,0.0,3817.2,0.0,2873.63
2025-02-02 03:00:00+00:00,54497.83,56600.0,57116.17,0.0,3720.82,0.0,2618.34
