,net_load,DA_load,actual_load,DA_solar,DA_wind,actual_solar,actual_wind,net_load_24,net_load_25,net_load_26,DA_renewable,DA_renewable_1,DA_renewable_2,DA_renewable_3,DA_load_1,DA_load_2,DA_load_3,hour_sin,hour_cos
2025-07-02 18:00:00+00:00,42284.06,53380.0,51227.87,2660.42,7589.7,1834.51,7109.3,50199.89,48293.8,44218.13,10250.119999999999,13831.82,16690.8,20441.84,55622.0,55575.0,55520.0,-1.0,-1.8369701987210297e-16
2025-07-02 19:00:00+00:00,41302.97,50597.0,48670.59,599.86,7217.24,583.77,6783.85,49480.84,50199.89,48293.8,7817.099999999999,10250.119999999999,13831.82,16690.8,53380.0,55622.0,55575.0,-0.9659258262890684,0.2588190451025203
2025-07-02 20:00:00+00:00,42892.15000000001,48528.0,49045.73,0.14,7685.61,255.99,5897.59,50017.07,49480.84,50199.89,7685.75,7817.099999999999,10250.119999999999,13831.82,50597.0,53380.0,55622.0,-0.8660254037844386,0.5000000000000001
2025-07-02 21:00:00+00:00,43201.96,51466.0,49056.08,0.0,7582.82,252.14,5601.9800000000005,49965.11,50017.07,49480.84,7582.82,7685.75,7817.099999999999,10250.119999999999,48528.0,50597.0,53380.0,-0.7071067811865477,0.7071067811865474
2025-07-02 22:00:00+00:00,40674.31,47606.0,46406.13,0.0,7577.65,0.0,5731.820000000001,46730.69,49965.11,50017.07,7577.65,7582.82,7685.75,7817.099999999999,51466.0,48528.0,50597.0,-0.5000000000000004,0.8660254037844384
2025-07-02 23:00:00+00:00,36912.83,43094.0,42657.42,0.0,7214.78,0.0,5744.59,42470.9,46730.69,49965.11,7214.78,7577.65,7582.82,7685.75,47606.0,51466.0,48528.0,-0.25881904510252157,0.9659258262890681
2025-07-03 00:00:00+00:00,35934.09,42475.0,41403.95,0.0,6977.56,0.0,5469.860000000001,40909.38,42470.9,46730.69,6977.56,7214.78,7577.65,7582.82,43094.0,47606.0,51466.0,0.0,1.0
2025-07-03 01:00:00+00:00,33798.71000000001,39942.0,39450.91,0.0,6606.38,0.0,5652.2,38054.0,40909.38,42470.9,6606.38,6977.56,7214.78,7577.65,42475.0,43094.0,47606.0,0.25881904510252074,0.9659258262890683
2025-07-03 02:00:00+00:00,32635.7,38492.0,38326.57,0.0,6148.76,0.0,5690.870000000001,37069.19,38054.0,40909.38,6148.76,6606.38,6977.56,7214.78,39942.0,42475.0,43094.0,0.49999999999999994,0.8660254037844387
2025-07-03 03:00:00+00:00,33304.350000000006,38338.0,38717.6,0.0,5719.61,228.02,5185.23,38109.18,37069.19,38054.0,5719.61,6148.76,6606.38,6977.56,38492.0,39942.0,42475.0,0.7071067811865476,0.7071067811865476
2025-07-03 04:00:00+00:00,36017.42999999999,40348.0,40989.03,18.44,5255.12,330.9,4640.700000000001,39874.26,38109.18,37069.19,5273.5599999999995,5719.61,6148.76,6606.38,38338.0,38492.0,39942.0,0.8660254037844386,0.5000000000000001
2025-07-03 05:00:00+00:00,39025.08,43698.0,44337.52,1211.58,4661.87,1195.98,4116.46,41904.310000000005,39874.26,38109.18,5873.45,5273.5599999999995,5719.61,6148.76,40348.0,38338.0,38492.0,0.9659258262890683,0.25881904510252074
2025-07-03 06:00:00+00:00,41017.12,47329.0,48014.42,3829.5,3970.86,3697.3,3300.0,43453.54,41904.310000000005,39874.26,7800.360000000001,5873.45,5273.5599999999995,5719.61,43698.0,40348.0,38338.0,1.0,6.123233995736766e-17
2025-07-03 07:00:00+00:00,39842.38,50294.0,50238.68,7758.83,3260.48,7211.12,3185.18,43022.05,43453.54,41904.310000000005,11019.31,7800.360000000001,5873.45,5273.5599999999995,47329.0,43698.0,40348.0,0.9659258262890683,-0.25881904510252063
2025-07-03 08:00:00+00:00,37829.51000000001,51847.0,51303.26,11624.49,2690.3,10665.91,2807.84,41959.530000000006,43022.05,43453.54,14314.79,11019.31,7800.360000000001,5873.45,50294.0,47329.0,43698.0,0.8660254037844387,-0.4999999999999998
2025-07-03 09:00:00+00:00,36713.02,53544.0,52791.32,14307.02,2289.53,13673.09,2405.21,40714.91,41959.530000000006,43022.05,16596.55,14314.79,11019.31,7800.360000000001,51847.0,50294.0,47329.0,0.7071067811865476,-0.7071067811865475
2025-07-03 10:00:00+00:00,36326.45,55008.0,53710.64,16353.51,2107.9700000000003,15247.69,2136.5,40181.95,40714.91,41959.530000000006,18461.48,16596.55,14314.79,11019.31,53544.0,51847.0,50294.0,0.49999999999999994,-0.8660254037844387
2025-07-03 11:00:00+00:00,36376.84,55473.0,54152.79,17780.64,2023.99,15858.79,1917.16,38883.09,40181.95,40714.91,19804.63,18461.48,16596.55,14314.79,55008.0,53544.0,51847.0,0.258819045102521,-0.9659258262890682
2025-07-03 12:00:00+00:00,35952.4,55135.0,54014.63,17991.13,2004.96,16096.6,1965.63,38062.05,38883.09,40181.95,19996.09,19804.63,18461.48,16596.55,55473.0,55008.0,53544.0,1.2246467991473532e-16,-1.0
2025-07-03 13:00:00+00:00,35540.6,54442.0,53288.08,17557.94,2173.71,15667.51,2079.97,36751.2,38062.05,38883.09,19731.649999999998,19996.09,19804.63,18461.48,55135.0,55473.0,55008.0,-0.2588190451025208,-0.9659258262890683
2025-07-03 14:00:00+00:00,35509.49999999999,53248.0,52036.84,16177.53,2499.16,14377.41,2149.93,36171.9,36751.2,38062.05,18676.690000000002,19731.649999999998,19996.09,19804.63,54442.0,55135.0,55473.0,-0.4999999999999997,-0.8660254037844388
2025-07-03 15:00:00+00:00,36835.2,52211.0,51431.91,13943.55,2922.08,12212.82,2383.8900000000003,36713.43,36171.9,36751.2,16865.629999999997,18676.690000000002,19731.649999999998,19996.09,53248.0,54442.0,55135.0,-0.7071067811865471,-0.7071067811865479
2025-07-03 16:00:00+00:00,39896.41999999999,52441.0,51796.52,10525.19,3309.51,9269.48,2630.62,38474.05,36713.43,36171.9,13834.7,16865.629999999997,18676.690000000002,19731.649999999998,52211.0,53248.0,54442.0,-0.8660254037844385,-0.5000000000000004
2025-07-03 17:00:00+00:00,43639.91,52906.0,52290.28,6389.12,3673.27,5583.66,3066.71,41781.780000000006,38474.05,36713.43,10062.39,13834.7,16865.629999999997,18676.690000000002,52441.0,52211.0,53248.0,-0.9659258262890683,-0.25881904510252063
2025-07-03 18:00:00+00:00,44500.41,51575.0,50487.38,2812.52,3852.1,2353.32,3633.65,42284.06,41781.780000000006,38474.05,6664.62,10062.39,13834.7,16865.629999999997,52906.0,52441.0,52211.0,-1.0,-1.8369701987210297e-16
2025-07-03 19:00:00+00:00,43866.920000000006,49260.0,48499.55,611.29,4110.17,691.0,3941.63,41302.97,42284.06,41781.780000000006,4721.46,6664.62,10062.39,13834.7,51575.0,52906.0,52441.0,-0.9659258262890684,0.2588190451025203
2025-07-03 20:00:00+00:00,43732.55,48077.0,48623.22,0.07,5297.22,280.28,4610.39,42892.15000000001,41302.97,42284.06,5297.29,4721.46,6664.62,10062.39,49260.0,51575.0,52906.0,-0.8660254037844386,0.5000000000000001
2025-07-03 21:00:00+00:00,43281.01,51028.0,49232.72,0.0,5910.63,279.55,5672.16,43201.96,42892.15000000001,41302.97,5910.63,5297.29,4721.46,6664.62,48077.0,49260.0,51575.0,-0.7071067811865477,0.7071067811865474
2025-07-03 22:00:00+00:00,40100.22,46515.0,46156.86,0.0,5956.4,0.0,6056.64,40674.31,43201.96,42892.15000000001,5956.4,5910.63,5297.29,4721.46,51028.0,48077.0,49260.0,-0.5000000000000004,0.8660254037844384
2025-07-03 23:00:00+00:00,36217.32,42322.0,42168.11,0.0,5917.76,0.0,5950.79,36912.83,40674.31,43201.96,5917.76,5956.4,5910.63,5297.29,46515.0,51028.0,48077.0,-0.25881904510252157,0.9659258262890681
2025-07-04 00:00:00+00:00,35416.63,41347.0,41139.34,0.0,5725.13,0.0,5722.71,35934.09,36912.83,40674.31,5725.13,5917.76,5956.4,5910.63,42322.0,46515.0,51028.0,0.0,1.0
2025-07-04 01:00:00+00:00,33812.18,39403.0,39242.3,0.0,5519.69,0.0,5430.12,33798.71000000001,35934.09,36912.83,5519.69,5725.13,5917.76,5956.4,41347.0,42322.0,46515.0,0.25881904510252074,0.9659258262890683
2025-07-04 02:00:00+00:00,33064.21,37752.0,37963.27,0.0,5183.06,0.0,4899.06,32635.7,33798.71000000001,35934.09,5183.06,5519.69,5725.13,5917.76,39403.0,41347.0,42322.0,0.49999999999999994,0.8660254037844387
2025-07-04 03:00:00+00:00,33920.39,37933.0,38728.76,0.0,4656.41,268.11,4540.26,33304.350000000006,32635.7,33798.71000000001,4656.41,5183.06,5519.69,5725.13,37752.0,39403.0,41347.0,0.7071067811865476,0.7071067811865476
2025-07-04 04:00:00+00:00,36523.350000000006,39521.0,40850.29,13.04,4135.27,362.49,3964.45,36017.42999999999,33304.350000000006,32635.7,4148.31,4656.41,5183.06,5519.69,37933.0,37752.0,39403.0,0.8660254037844386,0.5000000000000001
2025-07-04 05:00:00+00:00,39438.11,42854.0,44195.93,795.1,3623.99,1298.63,3459.19,39025.08,36017.42999999999,33304.350000000006,4419.09,4148.31,4656.41,5183.06,39521.0,37933.0,37752.0,0.9659258262890683,0.25881904510252074
2025-07-04 06:00:00+00:00,41251.42,46724.0,47562.08,2970.97,3117.79,3893.61,2417.05,41017.12,39025.08,36017.42999999999,6088.76,4419.09,4148.31,4656.41,42854.0,39521.0,37933.0,1.0,6.123233995736766e-17
2025-07-04 07:00:00+00:00,39879.07,49612.0,49569.64,6698.35,2140.59,7955.26,1735.31,39842.38,41017.12,39025.08,8838.94,6088.76,4419.09,4148.31,46724.0,42854.0,39521.0,0.9659258262890683,-0.25881904510252063
2025-07-04 08:00:00+00:00,37006.83,51406.0,51282.96,11004.24,1557.17,12431.93,1844.2,37829.51000000001,39842.38,41017.12,12561.41,8838.94,6088.76,4419.09,49612.0,46724.0,42854.0,0.8660254037844387,-0.4999999999999998
2025-07-04 09:00:00+00:00,34863.23,52457.0,52373.23,14649.49,1544.23,15536.51,1973.49,36713.02,37829.51000000001,39842.38,16193.72,12561.41,8838.94,6088.76,51406.0,49612.0,46724.0,0.7071067811865476,-0.7071067811865475
2025-07-04 10:00:00+00:00,33763.95,54199.0,53180.03,17161.21,1550.11,17624.17,1791.91,36326.45,36713.02,37829.51000000001,18711.32,16193.72,12561.41,8838.94,52457.0,51406.0,49612.0,0.49999999999999994,-0.8660254037844387
2025-07-04 11:00:00+00:00,33175.12,54491.0,53228.8,18548.37,1465.74,18475.54,1578.14,36376.84,36326.45,36713.02,20014.11,18711.32,16193.72,12561.41,54199.0,52457.0,51406.0,0.258819045102521,-0.9659258262890682
2025-07-04 12:00:00+00:00,32961.31,53301.0,52991.77,18970.73,1401.52,18629.61,1400.85,35952.4,36376.84,36326.45,20372.25,20014.11,18711.32,16193.72,54491.0,54199.0,52457.0,1.2246467991473532e-16,-1.0
2025-07-04 13:00:00+00:00,32949.18,52695.0,52253.31,18494.54,1463.65,18031.17,1272.96,35540.6,35952.4,36376.84,19958.190000000002,20372.25,20014.11,18711.32,53301.0,54491.0,54199.0,-0.2588190451025208,-0.9659258262890683
2025-07-04 14:00:00+00:00,33261.369999999995,51457.0,50961.13,17196.05,1562.26,16312.08,1387.68,35509.49999999999,35540.6,35952.4,18758.309999999998,19958.190000000002,20372.25,20014.11,52695.0,53301.0,54491.0,-0.4999999999999997,-0.8660254037844388
2025-07-04 15:00:00+00:00,35323.630000000005,50674.0,50448.68,14869.76,1652.6,13634.35,1490.7,36835.2,35509.49999999999,35540.6,16522.36,18758.309999999998,19958.190000000002,20372.25,51457.0,52695.0,53301.0,-0.7071067811865471,-0.7071067811865479
2025-07-04 16:00:00+00:00,39040.59,50396.0,50822.53,11685.98,1794.47,10071.98,1709.96,39896.41999999999,36835.2,35509.49999999999,13480.449999999999,16522.36,18758.309999999998,19958.190000000002,50674.0,51457.0,52695.0,-0.8660254037844385,-0.5000000000000004
2025-07-04 17:00:00+00:00,42990.77,50506.0,51147.57,7786.99,2061.19,6153.6,2003.2,43639.91,39896.41999999999,36835.2,9848.18,13480.449999999999,16522.36,18758.309999999998,50396.0,50674.0,51457.0,-0.9659258262890683,-0.25881904510252063
2025-07-04 18:00:00+00:00,44588.46,49311.0,49452.34,4016.83,2307.6400000000003,2606.5,2257.38,44500.41,43639.91,39896.41999999999,6324.47,9848.18,13480.449999999999,16522.36,50506.0,50396.0,50674.0,-1.0,-1.8369701987210297e-16
2025-07-04 19:00:00+00:00,44118.19,47532.0,47445.25,1376.82,2600.87,850.45,2476.61,43866.920000000006,44500.41,43639.91,3977.6899999999996,6324.47,9848.18,13480.449999999999,49311.0,50506.0,50396.0,-0.9659258262890684,0.2588190451025203
2025-07-04 20:00:00+00:00,44716.0,46643.0,48058.9,219.76,3151.96,444.24,2898.66,43732.55,43866.920000000006,44500.41,3371.7200000000003,3977.6899999999996,6324.47,9848.18,47532.0,49311.0,50506.0,-0.8660254037844386,0.5000000000000001
2025-07-04 21:00:00+00:00,44766.32,49976.0,48481.86,0.02,3513.54,440.0,3275.54,43281.01,43732.55,43866.920000000006,3513.56,3371.7200000000003,3977.6899999999996,6324.47,46643.0,47532.0,49311.0,-0.7071067811865477,0.7071067811865474
2025-07-04 22:00:00+00:00,42669.64,45900.0,46081.61,0.0,3509.53,0.0,3411.97,40100.22,43281.01,43732.55,3509.53,3513.56,3371.7200000000003,3977.6899999999996,49976.0,46643.0,47532.0,-0.5000000000000004,0.8660254037844384
2025-07-04 23:00:00+00:00,38892.8,41000.0,42152.69,0.0,3460.0,0.0,3259.8900000000003,36217.32,40100.22,43281.01,3460.0,3509.53,3513.56,3371.7200000000003,45900.0,49976.0,46643.0,-0.25881904510252157,0.9659258262890681
2025-07-05 00:00:00+00:00,37576.93,40500.0,40809.54,0.0,3397.48,0.0,3232.61,35416.63,36217.32,40100.22,3397.48,3460.0,3509.53,3513.56,41000.0,45900.0,49976.0,0.0,1.0
2025-07-05 01:00:00+00:00,35475.350000000006,37700.0,38444.23,0.0,3356.31,0.0,2968.88,33812.18,35416.63,36217.32,3356.31,3397.48,3460.0,3509.53,40500.0,41000.0,45900.0,0.25881904510252074,0.9659258262890683
2025-07-05 02:00:00+00:00,34320.21,36000.0,37111.4,0.0,3312.65,0.0,2791.19,33064.21,33812.18,35416.63,3312.65,3356.31,3397.48,3460.0,37700.0,40500.0,41000.0,0.49999999999999994,0.8660254037844387
2025-07-05 03:00:00+00:00,33448.81,35400.0,36556.49,0.0,3267.64,431.37,2676.31,33920.39,33064.21,33812.18,3267.64,3312.65,3356.31,3397.48,36000.0,37700.0,40500.0,0.7071067811865476,0.7071067811865476
2025-07-05 04:00:00+00:00,33238.3,35200.0,36594.23,12.11,3183.46,520.59,2835.34,36523.350000000006,33920.39,33064.21,3195.57,3267.64,3312.65,3356.31,35400.0,36000.0,37700.0,0.8660254037844386,0.5000000000000001
2025-07-05 05:00:00+00:00,33486.44,36100.0,37579.14,780.2,3023.69,1457.49,2635.21,39438.11,36523.350000000006,33920.39,3803.8900000000003,3195.57,3267.64,3312.65,35200.0,35400.0,36000.0,0.9659258262890683,0.25881904510252074
2025-07-05 06:00:00+00:00,32804.94,38300.0,39123.49,2891.07,2954.19,3924.21,2394.34,41251.42,39438.11,36523.350000000006,5845.26,3803.8900000000003,3195.57,3267.64,36100.0,35200.0,35400.0,1.0,6.123233995736766e-17
2025-07-05 07:00:00+00:00,31229.54,41300.0,41250.07,6408.64,2186.87,7966.79,2053.74,39879.07,41251.42,39438.11,8595.51,5845.26,3803.8900000000003,3195.57,38300.0,36100.0,35200.0,0.9659258262890683,-0.25881904510252063
2025-07-05 08:00:00+00:00,29338.24,43600.0,43398.74,10460.32,1645.91,11916.02,2144.48,37006.83,39879.07,41251.42,12106.23,8595.51,5845.26,3803.8900000000003,41300.0,38300.0,36100.0,0.8660254037844387,-0.4999999999999998
2025-07-05 09:00:00+00:00,32368.26,45000.0,44536.41,12418.84,1512.1,10455.68,1712.4699999999998,34863.23,37006.83,39879.07,13930.94,12106.23,8595.51,5845.26,43600.0,41300.0,38300.0,0.7071067811865476,-0.7071067811865475
2025-07-05 10:00:00+00:00,32806.81999999999,47300.0,46336.63,11903.25,1396.64,11721.37,1808.44,33763.95,34863.23,37006.83,13299.89,13930.94,12106.23,8595.51,45000.0,43600.0,41300.0,0.49999999999999994,-0.8660254037844387
2025-07-05 11:00:00+00:00,32401.17,48000.0,46738.88,12814.61,1739.53,12198.25,2139.46,33175.12,33763.95,34863.23,14554.140000000001,13299.89,13930.94,12106.23,47300.0,45000.0,43600.0,0.258819045102521,-0.9659258262890682
2025-07-05 12:00:00+00:00,31190.39,46700.0,45766.39,13082.91,2132.46,12217.69,2358.31,32961.31,33175.12,33763.95,15215.369999999999,14554.140000000001,13299.89,13930.94,48000.0,47300.0,45000.0,1.2246467991473532e-16,-1.0
2025-07-05 13:00:00+00:00,30893.950000000004,46100.0,44929.86,12834.25,2451.3,11502.59,2533.32,32949.18,32961.31,33175.12,15285.55,15215.369999999999,14554.140000000001,13299.89,46700.0,48000.0,47300.0,-0.2588190451025208,-0.9659258262890683
2025-07-05 14:00:00+00:00,28128.51,44800.0,43469.95,11924.04,2725.69,11646.99,3694.45,33261.369999999995,32949.18,32961.31,14649.730000000001,15285.55,15215.369999999999,14554.140000000001,46100.0,46700.0,48000.0,-0.4999999999999997,-0.8660254037844388
2025-07-05 15:00:00+00:00,25654.63,44000.0,43031.6,13424.33,4300.16,12274.85,5102.120000000001,35323.630000000005,33261.369999999995,32949.18,17724.489999999998,14649.730000000001,15285.55,15215.369999999999,44800.0,46100.0,46700.0,-0.7071067811865471,-0.7071067811865479
2025-07-05 16:00:00+00:00,29971.46,44500.0,43766.59,10820.4,4651.99,9113.74,4681.39,39040.59,35323.630000000005,33261.369999999995,15472.39,17724.489999999998,14649.730000000001,15285.55,44000.0,44800.0,46100.0,-0.8660254037844385,-0.5000000000000004
2025-07-05 17:00:00+00:00,34260.99,45100.0,44794.94,7234.31,4978.98,5466.69,5067.259999999999,42990.77,39040.59,35323.630000000005,12213.29,15472.39,17724.489999999998,14649.730000000001,44500.0,44000.0,44800.0,-0.9659258262890683,-0.25881904510252063
2025-07-05 18:00:00+00:00,37314.73,44600.0,44106.23,3719.17,4867.98,2208.87,4582.63,44588.46,42990.77,39040.59,8587.15,12213.29,15472.39,17724.489999999998,45100.0,44500.0,44000.0,-1.0,-1.8369701987210297e-16
2025-07-05 19:00:00+00:00,38102.93,43100.0,42988.03,1251.83,4581.85,586.38,4298.72,44118.19,44588.46,42990.77,5833.68,8587.15,12213.29,15472.39,44600.0,45100.0,44500.0,-0.9659258262890684,0.2588190451025203
2025-07-05 20:00:00+00:00,39568.14,42800.0,44021.5,192.48,4699.33,296.46,4156.9,44716.0,44118.19,44588.46,4891.8099999999995,5833.68,8587.15,12213.29,43100.0,44600.0,45100.0,-0.8660254037844386,0.5000000000000001
2025-07-05 21:00:00+00:00,40020.93,46300.0,44779.77,0.01,4938.97,294.77,4464.07,44766.32,44716.0,44118.19,4938.9800000000005,4891.8099999999995,5833.68,8587.15,42800.0,43100.0,44600.0,-0.7071067811865477,0.7071067811865474
2025-07-05 22:00:00+00:00,37994.21,43482.0,42609.45,0.0,4878.85,0.0,4615.24,42669.64,44766.32,44716.0,4878.85,4938.9800000000005,4891.8099999999995,5833.68,46300.0,42800.0,43100.0,-0.5000000000000004,0.8660254037844384
2025-07-05 23:00:00+00:00,34743.28,39499.0,39060.54,0.0,5008.55,0.0,4317.26,38892.8,42669.64,44766.32,5008.55,4878.85,4938.9800000000005,4891.8099999999995,43482.0,46300.0,42800.0,-0.25881904510252157,0.9659258262890681
2025-07-06 00:00:00+00:00,33703.87,38805.0,38038.07,0.0,4992.5,0.0,4334.2,37576.93,38892.8,42669.64,4992.5,5008.55,4878.85,4938.9800000000005,39499.0,43482.0,46300.0,0.0,1.0
2025-07-06 01:00:00+00:00,31358.06,36297.0,35908.09,0.0,4875.98,0.0,4550.03,35475.350000000006,37576.93,38892.8,4875.98,4992.5,5008.55,4878.85,38805.0,39499.0,43482.0,0.25881904510252074,0.9659258262890683
2025-07-06 02:00:00+00:00,29711.9,34646.0,34297.32,0.0,4759.49,0.0,4585.42,34320.21,35475.350000000006,37576.93,4759.49,4875.98,4992.5,5008.55,36297.0,38805.0,39499.0,0.49999999999999994,0.8660254037844387
2025-07-06 03:00:00+00:00,28315.53,33695.0,33815.36,0.0,4699.57,294.39,5205.4400000000005,33448.81,34320.21,35475.350000000006,4699.57,4759.49,4875.98,4992.5,34646.0,36297.0,38805.0,0.7071067811865476,0.7071067811865476
2025-07-06 04:00:00+00:00,27155.890000000007,33256.0,33246.87,8.21,4610.08,351.81,5739.17,33238.3,33448.81,34320.21,4618.29,4699.57,4759.49,4875.98,33695.0,34646.0,36297.0,0.8660254037844386,0.5000000000000001
2025-07-06 05:00:00+00:00,27093.34,33328.0,33485.85,628.42,4833.59,919.28,5473.23,33486.44,33238.3,33448.81,5462.01,4618.29,4699.57,4759.49,33256.0,33695.0,34646.0,0.9659258262890683,0.25881904510252074
2025-07-06 06:00:00+00:00,27097.57,34956.0,34917.11,2329.5,5260.62,2319.91,5499.63,32804.94,33486.44,33238.3,7590.12,5462.01,4618.29,4699.57,33328.0,33256.0,33695.0,1.0,6.123233995736766e-17
2025-07-06 07:00:00+00:00,27155.6,37723.0,37221.23,5055.35,5441.38,4248.11,5817.52,31229.54,32804.94,33486.44,10496.73,7590.12,5462.01,4618.29,34956.0,33328.0,33256.0,0.9659258262890683,-0.25881904510252063
2025-07-06 08:00:00+00:00,27185.54,40473.0,39700.36,8051.5,5752.99,6286.9,6227.92,29338.24,31229.54,32804.94,13804.49,10496.73,7590.12,5462.01,37723.0,34956.0,33328.0,0.8660254037844387,-0.4999999999999998
2025-07-06 09:00:00+00:00,26139.09,43122.0,41158.28,10265.65,6491.9,7631.4,7387.79,32368.26,29338.24,31229.54,16757.55,13804.49,10496.73,7590.12,40473.0,37723.0,34956.0,0.7071067811865476,-0.7071067811865475
2025-07-06 10:00:00+00:00,26910.97,46141.0,43292.79,11658.68,7407.81,8085.54,8296.28,32806.81999999999,32368.26,29338.24,19066.49,16757.55,13804.49,10496.73,43122.0,40473.0,37723.0,0.49999999999999994,-0.8660254037844387
2025-07-06 11:00:00+00:00,25560.7,46475.0,43137.5,12545.92,8380.49,8340.62,9236.18,32401.17,32806.81999999999,32368.26,20926.41,19066.49,16757.55,13804.49,46141.0,43122.0,40473.0,0.258819045102521,-0.9659258262890682
2025-07-06 12:00:00+00:00,23559.480000000003,44325.0,41308.53,12700.51,9189.33,8309.74,9439.31,31190.39,32401.17,32806.81999999999,21889.84,20926.41,19066.49,16757.55,46475.0,46141.0,43122.0,1.2246467991473532e-16,-1.0
2025-07-06 13:00:00+00:00,21935.99,44376.0,40642.86,12371.24,9808.89,8112.03,10594.84,30893.950000000004,31190.39,32401.17,22180.129999999997,21889.84,20926.41,19066.49,44325.0,46475.0,46141.0,-0.2588190451025208,-0.9659258262890683
2025-07-06 14:00:00+00:00,21684.53,41667.0,39197.75,11622.76,10629.13,7121.86,10391.36,28128.51,30893.950000000004,31190.39,22251.89,22180.129999999997,21889.84,20926.41,44376.0,44325.0,46475.0,-0.4999999999999997,-0.8660254037844388
2025-07-06 15:00:00+00:00,22287.08,40798.0,39247.31,10350.19,11370.35,6455.09,10505.14,25654.63,28128.51,30893.950000000004,21720.54,22251.89,22180.129999999997,21889.84,41667.0,44376.0,44325.0,-0.7071067811865471,-0.7071067811865479
2025-07-06 16:00:00+00:00,24896.42,42016.0,40036.45,8460.06,11795.04,5104.86,10035.17,29971.46,25654.63,28128.51,20255.1,21720.54,22251.89,22180.129999999997,40798.0,41667.0,44376.0,-0.8660254037844385,-0.5000000000000004
2025-07-06 17:00:00+00:00,28601.1,43646.0,41357.04,5956.53,11666.81,3503.63,9252.31,34260.99,29971.46,25654.63,17623.34,20255.1,21720.54,22251.89,42016.0,40798.0,41667.0,-0.9659258262890683,-0.25881904510252063
2025-07-06 18:00:00+00:00,31248.76,44143.0,41234.77,3259.09,10912.53,1728.99,8257.02,37314.73,34260.99,29971.46,14171.62,17623.34,20255.1,21720.54,43646.0,42016.0,40798.0,-1.0,-1.8369701987210297e-16
2025-07-06 19:00:00+00:00,32792.91,43373.0,40826.95,1162.89,9815.3,622.05,7411.99,38102.93,37314.73,34260.99,10978.189999999999,14171.62,17623.34,20255.1,44143.0,43646.0,42016.0,-0.9659258262890684,0.2588190451025203
2025-07-06 20:00:00+00:00,34830.46,42846.0,41790.42,190.94,8642.32,338.39,6621.57,39568.14,38102.93,37314.73,8833.26,10978.189999999999,14171.62,17623.34,43373.0,44143.0,43646.0,-0.8660254037844386,0.5000000000000001
2025-07-06 21:00:00+00:00,36256.0,46198.0,42728.47,0.01,7870.99,337.1,6135.370000000001,40020.93,39568.14,38102.93,7871.0,8833.26,10978.189999999999,14171.62,42846.0,43373.0,44143.0,-0.7071067811865477,0.7071067811865474
2025-07-06 22:00:00+00:00,35045.61,41700.0,40825.11,0.0,7192.47,0.0,5779.5,37994.21,40020.93,39568.14,7192.47,7871.0,8833.26,10978.189999999999,46198.0,42846.0,43373.0,-0.5000000000000004,0.8660254037844384
2025-07-06 23:00:00+00:00,31896.960000000003,37600.0,37565.51,0.0,7068.5,0.0,5668.549999999999,34743.28,37994.21,40020.93,7068.5,7192.47,7871.0,8833.26,41700.0,46198.0,42846.0,-0.25881904510252157,0.9659258262890681
2025-07-07 00:00:00+00:00,31111.41,37300.0,36527.61,0.0,7073.65,0.0,5416.2,33703.87,34743.28,37994.21,7073.65,7068.5,7192.47,7871.0,37600.0,41700.0,46198.0,0.0,1.0
2025-07-07 01:00:00+00:00,29598.800000000003,35100.0,34597.76,0.0,6939.52,0.0,4998.96,31358.06,33703.87,34743.28,6939.52,7073.65,7068.5,7192.47,37300.0,37600.0,41700.0,0.25881904510252074,0.9659258262890683
2025-07-07 02:00:00+00:00,29191.23,34200.0,33989.34,0.0,6517.44,0.0,4798.110000000001,29711.9,31358.06,33703.87,6517.44,6939.52,7073.65,7068.5,35100.0,37300.0,37600.0,0.49999999999999994,0.8660254037844387
2025-07-07 03:00:00+00:00,30154.360000000004,35200.0,35178.0,0.0,5971.3,335.77,4687.87,28315.53,29711.9,31358.06,5971.3,6517.44,6939.52,7073.65,34200.0,35100.0,37300.0,0.7071067811865476,0.7071067811865476
2025-07-07 04:00:00+00:00,32370.18,37400.0,37653.31,6.04,5624.64,396.87,4886.26,27155.890000000007,28315.53,29711.9,5630.68,5971.3,6517.44,6939.52,35200.0,34200.0,35100.0,0.8660254037844386,0.5000000000000001
2025-07-07 05:00:00+00:00,34604.880000000005,42000.0,41063.82,624.38,5571.9,1038.63,5420.31,27093.34,27155.890000000007,28315.53,6196.28,5630.68,5971.3,6517.44,37400.0,35200.0,34200.0,0.9659258262890683,0.25881904510252074
2025-07-07 06:00:00+00:00,36425.53,46000.0,44497.31,2455.34,5669.11,2594.57,5477.21,27097.57,27093.34,27155.890000000007,8124.45,6196.28,5630.68,5971.3,42000.0,37400.0,35200.0,1.0,6.123233995736766e-17
2025-07-07 07:00:00+00:00,35819.74,48900.0,46530.69,5382.1,6050.13,4742.51,5968.44,27155.6,27097.57,27093.34,11432.23,8124.45,6196.28,5630.68,46000.0,42000.0,37400.0,0.9659258262890683,-0.25881904510252063
2025-07-07 08:00:00+00:00,33978.7,50300.0,48313.72,8499.97,6643.73,7344.82,6990.200000000001,27185.54,27155.6,27097.57,15143.699999999999,11432.23,8124.45,6196.28,48900.0,46000.0,42000.0,0.8660254037844387,-0.4999999999999998
